time,energy-USL,energy-USF,energy-MUSL,
5.01221e+0,2.0493706e+2,2.6734096e+2,2.3665872e+2,
4.996399e+0,2.0923267e+2,2.6388082e+2,2.4145238e+2,
4.9805874e+0,2.1422443e+2,2.5900856e+2,2.470076e+2,
4.964776e+0,2.1944563e+2,2.5318906e+2,2.5279436e+2,
4.9489647e+0,2.2440724e+2,2.4697766e+2,2.582605e+2,
4.933153e+0,2.2864453e+2,2.4096696e+2,2.6288444e+2,
4.9173418e+0,2.3176144e+2,2.3573044e+2,2.6622492e+2,
4.9015298e+0,2.3346847e+2,2.3176771e+2,2.6796296e+2,
4.8857188e+0,2.3361036e+2,2.2945702e+2,2.679325e+2,
4.8699075e+0,2.3218118e+2,2.2901902e+2,2.661361e+2,
4.8540965e+0,2.2932497e+2,2.3049587e+2,2.627448e+2,
4.8382849e+0,2.2532229e+2,2.3374699e+2,2.5808197e+2,
4.8224735e+0,2.2056365e+2,2.3846267e+2,2.5259238e+2,
4.8066622e+0,2.1551216e+2,2.4419324e+2,2.4679993e+2,
4.7908506e+0,2.1066071e+2,2.5039187e+2,2.4125896e+2,
4.7750393e+0,2.0648254e+2,2.5646687e+2,2.3649882e+2,
4.7592276e+0,2.0338656e+2,2.618368e+2,2.329737e+2,
4.7434163e+0,2.0167847e+2,2.6598886e+2,2.3101965e+2,
4.727605e+0,2.0153156e+2,2.6852703e+2,2.3082279e+2,
4.711794e+0,2.0297028e+2,2.6920936e+2,2.324015e+2,
4.6959823e+0,2.0586771e+2,2.6797107e+2,2.356048e+2,
4.680171e+0,2.0995769e+2,2.6493067e+2,2.4012679e+2,
4.6643597e+0,2.1486002e+2,2.603785e+2,2.4553584e+2,
4.648548e+0,2.201167e+2,2.5474918e+2,2.5131583e+2,
4.6327367e+0,2.2523554e+2,2.4857995e+2,2.5691518e+2,
4.6169248e+0,2.2973698e+2,2.4245964e+2,2.6179972e+2,
4.6011138e+0,2.3319995e+2,2.3697229e+2,2.655032e+2,
4.5853028e+0,2.3530206e+2,2.3264168e+2,2.6767212e+2,
4.5694914e+0,2.3585051e+2,2.298812e+2,2.6809928e+2,
4.5536798e+0,2.3480056e+2,2.2895451e+2,2.6674357e+2,
4.5378685e+0,2.3226018e+2,2.2995044e+2,2.6373398e+2,
4.5220572e+0,2.2847971e+2,2.3277427e+2,2.5935748e+2,
4.5062456e+0,2.2382839e+2,2.3715694e+2,2.5403145e+2,
4.4904342e+0,2.1875905e+2,2.4268039e+2,2.4826421e+2,
4.4746226e+0,2.1376586e+2,2.488165e+2,2.4260725e+2,
4.4588113e+0,2.0933603e+2,2.5497863e+2,2.3760141e+2,
4.4430003e+0,2.0590253e+2,2.6057857e+2,2.3372434e+2,
4.427189e+0,2.0380326e+2,2.6508212e+2,2.3134567e+2,
4.4113773e+0,2.03249e+2,2.6805976e+2,2.3069212e+2,
4.395566e+0,2.043031e+2,2.6922768e+2,2.318256e+2,
4.3797547e+0,2.0687547e+2,2.6847494e+2,2.3463762e+2,
4.363943e+0,2.1073106e+2,2.658735e+2,2.3885961e+2,
4.3481317e+0,2.1551225e+2,2.6167184e+2,2.4408858e+2,
4.33232e+0,2.2077277e+2,2.5627095e+2,2.4982555e+2,
4.3165088e+0,2.260202e+2,2.5018612e+2,2.5552312e+2,
4.3006977e+0,2.30763e+2,2.4399796e+2,2.6063758e+2,
4.2848864e+0,2.3455724e+2,2.3829685e+2,2.6468092e+2,
4.2690748e+0,2.3704904e+2,2.3362677e+2,2.6726708e+2,
4.2532635e+0,2.3800856e+2,2.3043345e+2,2.681492e+2,
4.2374521e+0,2.3735194e+2,2.2902179e+2,2.6724264e+2,
4.2216405e+0,2.3514959e+2,2.2952673e+2,2.6463366e+2,
4.2058292e+0,2.3161964e+2,2.3190054e+2,2.6057088e+2,
4.1900176e+0,2.2710733e+2,2.3591705e+2,2.554418e+2,
4.1742072e+0,2.220522e+2,2.4119334e+2,2.4973589e+2,
4.1583952e+0,2.1694663e+2,2.472261e+2,2.4399823e+2,
4.142584e+0,2.122889e+2,2.534395e+2,2.3877788e+2,
4.1267723e+0,2.0853381e+2,2.592397e+2,2.34573e+2,
4.110961e+0,2.0605007e+2,2.6407203e+2,2.3178467e+2,
4.0951496e+0,2.0508514e+2,2.6747537e+2,2.3067853e+2,
4.079338e+0,2.0574169e+2,2.691253e+2,2.3135974e+2,
4.0635267e+0,2.0796761e+2,2.6886472e+2,2.3376292e+2,
4.047715e+0,2.1156102e+2,2.6671883e+2,2.3765859e+2,
4.0319043e+0,2.1618952e+2,2.6289263e+2,2.4267477e+2,
4.0160927e+0,2.2142154e+2,2.577514e+2,2.4833284e+2,
4.0002814e+0,2.2676766e+2,2.5178587e+2,2.540929e+2,
3.9844698e+0,2.3172705e+2,2.4556534e+2,2.5940534e+2,
3.9686584e+0,2.3583534e+2,2.3968342e+2,2.6376322e+2,
3.952847e+0,2.387089e+2,2.3470154e+2,2.6675048e+2,
3.9370358e+0,2.4008153e+2,2.3109524e+2,2.6808196e+2,
3.9212245e+0,2.3983009e+2,2.2920896e+2,2.676302e+2,
3.905413e+0,2.3798634e+2,2.2922303e+2,2.65438e+2,
3.8896015e+0,2.3473418e+2,2.3113652e+2,2.617142e+2,
3.87379e+0,2.303923e+2,2.347672e+2,2.56814e+2,
3.8579792e+0,2.2538391e+2,2.3976885e+2,2.512049e+2,
3.8421673e+0,2.2019649e+2,2.4566409e+2,2.4542247e+2,
3.826356e+0,2.1533655e+2,2.5188842e+2,2.4002035e+2,
3.8105446e+0,2.112782e+2,2.5784758e+2,2.3551418e+2,
3.7947333e+0,2.0841916e+2,2.629728e+2,2.3233369e+2,
3.778922e+0,2.0704278e+2,2.6677543e+2,2.3078203e+2,
3.7631103e+0,2.0729105e+2,2.6889294e+2,2.3100683e+2,
3.747299e+0,2.0915091e+2,2.6912364e+2,2.329863e+2,
3.7314877e+0,2.1245557e+2,2.6744598e+2,2.3653127e+2,
3.7156764e+0,2.1690021e+2,2.6402017e+2,2.4130331e+2,
3.6998647e+0,2.2207111e+2,2.5917318e+2,2.4684705e+2,
3.6840534e+0,2.2748479e+2,2.5336754e+2,2.526335e+2,
3.668242e+0,2.3263422e+2,2.4715717e+2,2.5811055e+2,
3.6524308e+0,2.3703712e+2,2.4113451e+2,2.6275554e+2,
3.6366194e+0,2.4028192e+2,2.3587419e+2,2.6612517e+2,
3.6208078e+0,2.4206717e+2,2.318782e+2,2.6789764e+2,
3.6049965e+0,2.4223039e+2,2.29528e+2,2.679035e+2,
3.5891852e+0,2.407639e+2,2.2904816e+2,2.661418e+2,
3.5733742e+0,2.3781557e+2,2.3048483e+2,2.6278043e+2,
3.5575622e+0,2.3367502e+2,2.3370145e+2,2.5813976e+2,
3.541751e+0,2.2874625e+2,2.3839137e+2,2.5266263e+2,
3.5259396e+0,2.2350894e+2,2.4410732e+2,2.4687186e+2,
3.5101283e+0,2.1847416e+2,2.5030375e+2,2.4132162e+2,
3.494317e+0,2.1413305e+2,2.5638902e+2,2.3654215e+2,
3.4785053e+0,2.1091041e+2,2.6178077e+2,2.3298934e+2,
3.462694e+0,2.0912434e+2,2.6596415e+2,2.3100184e+2,
3.4468827e+0,2.0895596e+2,2.6854032e+2,2.3076889e+2,
3.4310713e+0,2.104321e+2,2.6926383e+2,2.3231229e+2,
3.4152597e+0,2.1342263e+2,2.6806605e+2,2.3548445e+2,
3.3994484e+0,2.1765289e+2,2.6506162e+2,2.3998255e+2,
3.383637e+0,2.2272974e+2,2.6053727e+2,2.453773e+2,
3.3678257e+0,2.2817886e+2,2.549249e+2,2.51154e+2,
3.3520144e+0,2.3349014e+2,2.4876007e+2,2.5676143e+2,
3.3362028e+0,2.3816603e+2,2.4263114e+2,2.6166454e+2,
3.3203918e+0,2.4176908e+2,2.3712298e+2,2.6539534e+2,
3.3045802e+0,2.4396382e+2,2.327614e+2,2.6759765e+2,
3.2887688e+0,2.4454886e+2,2.2996278e+2,2.68061e+2,
3.2729572e+0,2.4347627e+2,2.2899455e+2,2.6674086e+2,
3.257146e+0,2.4085638e+2,2.2994952e+2,2.6376265e+2,
3.2413346e+0,2.3694745e+2,2.3273697e+2,2.5941056e+2,
3.2255232e+0,2.3213124e+2,2.3709126e+2,2.540996e+2,
3.209712e+0,2.2687669e+2,2.4259712e+2,2.4833672e+2,
3.1939003e+0,2.2169611e+2,2.4872793e+2,2.4267308e+2,
3.1780893e+0,2.1709491e+2,2.5489742e+2,2.3765019e+2,
3.1622776e+0,2.1352282e+2,2.6051658e+2,2.337473e+2,
3.1464663e+0,2.1133141e+2,2.6504928e+2,2.3133649e+2,
3.1306547e+0,2.1074048e+2,2.6806352e+2,2.3064734e+2,
3.1148437e+0,2.1181728e+2,2.6927194e+2,2.3174515e+2,
3.099032e+0,2.144699e+2,2.6855987e+2,2.345248e+2,
3.0832207e+0,2.1845601e+2,2.6599553e+2,2.3872082e+2,
3.0674094e+0,2.2340593e+2,2.6182386e+2,2.4393284e+2,
3.0515978e+0,2.288577e+2,2.5644284e+2,2.4966356e+2,
3.0357867e+0,2.3430109e+2,2.5036582e+2,2.553662e+2,
3.0199748e+0,2.3922615e+2,2.441725e+2,2.6049665e+2,
3.0041638e+0,2.4317196e+2,2.3845375e+2,2.6456526e+2,
2.9883522e+0,2.457705e+2,2.3375526e+2,2.671836e+2,
2.9725412e+0,2.4678193e+2,2.3052548e+2,2.6810154e+2,
2.9567295e+0,2.4611777e+2,2.2907287e+2,2.6723108e+2,
2.9409182e+0,2.4384934e+2,2.2953644e+2,2.6465493e+2,
2.925107e+0,2.4020134e+2,2.3187235e+2,2.6061863e+2,
2.9092956e+0,2.3553061e+2,2.3585816e+2,2.5550714e+2,
2.8934842e+0,2.3029213e+2,2.4111384e+2,2.4980834e+2,
2.8776726e+0,2.2499612e+2,2.4713798e+2,2.4406667e+2,
2.8618613e+0,2.2015962e+2,2.533555e+2,2.3883165e+2,
2.8460497e+0,2.1625477e+2,2.5917217e+2,2.346029e+2,
2.8302386e+0,2.1366496e+2,2.6403147e+2,2.317837e+2,
2.814427e+0,2.1264815e+2,2.674698e+2,2.3064259e+2,
2.7986157e+0,2.1331225e+2,2.691595e+2,2.3128797e+2,
2.7828044e+0,2.1560483e+2,2.689397e+2,2.336578e+2,
2.766993e+0,2.1931802e+2,2.6683193e+2,2.3752573e+2,
2.7511817e+0,2.2410835e+2,2.630376e+2,2.4252254e+2,
2.7353698e+0,2.2952923e+2,2.5791892e+2,2.481715e+2,
2.7195588e+0,2.3507361e+2,2.5196433e+2,2.5393367e+2,
2.7037475e+0,2.4022216e+2,2.4574201e+2,2.5925928e+2,
2.687936e+0,2.4449278e+2,2.3984571e+2,2.6364014e+2,
2.6721245e+0,2.4748671e+2,2.348381e+2,2.6665804e+2,
2.6563132e+0,2.4892658e+2,2.311973e+2,2.6802474e+2,
2.640502e+0,2.4868295e+2,2.2927101e+2,2.6760942e+2,
2.6246905e+0,2.4678725e+2,2.2924352e+2,2.6545125e+2,
2.6088792e+0,2.4342847e+2,2.311179e+2,2.6175588e+2,
2.5930676e+0,2.3893581e+2,2.3471572e+2,2.5687575e+2,
2.5772563e+0,2.3374714e+2,2.396939e+2,2.5127655e+2,
2.561445e+0,2.2836758e+2,2.4557735e+2,2.4549288e+2,
2.5456336e+0,2.2332242e+2,2.5180256e+2,2.4007861e+2,
2.529822e+0,2.1910387e+2,2.577751e+2,2.3555057e+2,
2.5140107e+0,2.1612528e+2,2.629249e+2,2.3234065e+2,
2.4981995e+0,2.1468182e+2,2.667608e+2,2.3075475e+2,
2.482388e+0,2.1492219e+2,2.6891714e+2,2.3094368e+2,
2.4665765e+0,2.168345e+2,2.691887e+2,2.3288898e+2,
2.4507649e+0,2.2024724e+2,2.6754996e+2,2.3640463e+2,
2.4349537e+0,2.248457e+2,2.6415765e+2,2.4115507e+2,
2.4191424e+0,2.3020183e+2,2.5933564e+2,2.4668698e+2,
2.4033311e+0,2.3581493e+2,2.5354394e+2,2.5247264e+2,
2.3875196e+0,2.4115933e+2,2.4733505e+2,2.5796005e+2,
2.3717082e+0,2.4573451e+2,2.4130124e+2,2.6262563e+2,
2.355897e+0,2.4911283e+2,2.3601812e+2,2.660241e+2,
2.3400855e+0,2.5098035e+2,2.3198982e+2,2.678309e+2,
2.324274e+0,2.5116712e+2,2.2960092e+2,2.6787323e+2,
2.3084626e+0,2.4966331e+2,2.2907971e+2,2.661466e+2,
2.2926514e+0,2.4662071e+2,2.3047642e+2,2.628154e+2,
2.2768399e+0,2.4233817e+2,2.3365827e+2,2.5819725e+2,
2.2610286e+0,2.372335e+2,2.3832203e+2,2.5273278e+2,
2.2452171e+0,2.3180361e+2,2.440229e+2,2.4694361e+2,
2.2294056e+0,2.2657828e+2,2.5021678e+2,2.4138384e+2,
2.2135945e+0,2.2206737e+2,2.5631225e+2,2.365847e+2,
2.197783e+0,2.1871224e+2,2.617259e+2,2.3300399e+2,
2.1819715e+0,2.1684404e+2,2.6594067e+2,2.3098308e+2,
2.16616e+0,2.166521e+2,2.6855466e+2,2.3071432e+2,
2.1503489e+0,2.1816581e+2,2.6931882e+2,2.3222286e+2,
2.1345374e+0,2.2125186e+2,2.6816073e+2,2.3536432e+2,
2.1187261e+0,2.2562683e+2,2.6519132e+2,2.3983875e+2,
2.1029146e+0,2.3088409e+2,2.6069415e+2,2.4521914e+2,
2.0871034e+0,2.3653263e+2,2.5509855e+2,2.5099218e+2,
2.071292e+0,2.4204358e+2,2.4893844e+2,2.5660715e+2,
2.0554805e+0,2.4690077e+2,2.4280159e+2,2.6152828e+2,
2.039669e+0,2.5064987e+2,2.3727359e+2,2.6528597e+2,
2.0238575e+0,2.5294182e+2,2.3288202e+2,2.6752147e+2,
2.0080464e+0,2.5356612e+2,2.3004617e+2,2.6802105e+2,
1.9922349e+0,2.5247145e+2,2.2903703e+2,2.6673663e+2,
1.9764236e+0,2.4977046e+2,2.2995141e+2,2.6379034e+2,
1.9606122e+0,2.457294e+2,2.3270251e+2,2.5946298e+2,
1.9448009e+0,2.4074294e+2,2.3702826e+2,2.541674e+2,
1.9289894e+0,2.352966e+2,2.4251601e+2,2.4840906e+2,
1.913178e+0,2.2992131e+2,2.4864094e+2,2.4273863e+2,
1.8973666e+0,2.2514166e+2,2.5481734e+2,2.3769844e+2,
1.8815552e+0,2.214248e+2,2.6045543e+2,2.3376939e+2,
1.8657437e+0,2.1913646e+2,2.6501733e+2,2.3132616e+2,
1.8499324e+0,2.185061e+2,2.68068e+2,2.306014e+2,
1.834121e+0,2.1960515e+2,2.6931673e+2,2.3166376e+2,
1.8183097e+0,2.2233984e+2,2.6864493e+2,2.3441139e+2,
1.8024984e+0,2.264605e+2,2.6611707e+2,2.3858188e+2,
1.7866871e+0,2.3158482e+2,2.6197466e+2,2.4377713e+2,
1.7708755e+0,2.372347e+2,2.5661305e+2,2.4950148e+2,
1.7550641e+0,2.4288133e+2,2.5054374e+2,2.5520882e+2,
1.7392527e+0,2.4799585e+2,2.4434571e+2,2.6035467e+2,
1.7234412e+0,2.5209957e+2,2.3861015e+2,2.6444805e+2,
1.7076299e+0,2.5480977e+2,2.3388427e+2,2.6709822e+2,
1.6918185e+0,2.558763e+2,2.3061903e+2,2.6805183e+2,
1.6760072e+0,2.552057e+2,2.2912635e+2,2.6721758e+2,
1.6601959e+0,2.528701e+2,2.2954899e+2,2.6467466e+2,
1.6443844e+0,2.4910094e+2,2.3184723e+2,2.6066524e+2,
1.628573e+0,2.442668e+2,2.3580223e+2,2.5557178e+2,
1.6127616e+0,2.3883861e+2,2.4103695e+2,2.4988036e+2,
1.59695e+0,2.3334506e+2,2.4705194e+2,2.4413478e+2,
1.5811388e+0,2.2832249e+2,2.5327298e+2,2.3888503e+2,
1.5653273e+0,2.2426127e+2,2.591055e+2,2.3463212e+2,
1.549516e+0,2.2156012e+2,2.6399136e+2,2.3178174e+2,
1.5337047e+0,2.2048801e+2,2.6746452e+2,2.306054e+2,
1.5178934e+0,2.2115852e+2,2.6919383e+2,2.312148e+2,
1.5020819e+0,2.2351901e+2,2.6901478e+2,2.3355147e+2,
1.4862706e+0,2.2735547e+2,2.669448e+2,2.3739195e+2,
1.4704591e+0,2.3231299e+2,2.6318187e+2,2.4236974e+2,
1.4546478e+0,2.3792946e+2,2.5808516e+2,2.4800971e+2,
1.4388363e+0,2.4367951e+2,2.521412e+2,2.5377387e+2,
1.4230248e+0,2.4902458e+2,2.4591723e+2,2.5911233e+2,
1.4072135e+0,2.5346425e+2,2.4000706e+2,2.6351568e+2,
1.3914022e+0,2.5658396e+2,2.349747e+2,2.6656374e+2,
1.3755909e+0,2.5809464e+2,2.3130044e+2,2.679654e+2,
1.3597794e+0,2.5786054e+2,2.2933514e+2,2.675864e+2,
1.343968e+0,2.5591227e+2,2.2926678e+2,2.6546255e+2,
1.3281566e+0,2.524442e+2,2.3110245e+2,2.6179606e+2,
1.3123453e+0,2.4779621e+2,2.346674e+2,2.569365e+2,
1.2965338e+0,2.4242125e+2,2.3962186e+2,2.5134754e+2,
1.2807225e+0,2.368425e+2,2.4549302e+2,2.4556285e+2,
1.264911e+0,2.316048e+2,2.5171852e+2,2.4013649e+2,
1.24909975e+0,2.2721913e+2,2.577038e+2,2.3558645e+2,
1.2332883e+0,2.2411527e+2,2.6287755e+2,2.3234683e+2,
1.2174769e+0,2.2260073e+2,2.6674628e+2,2.3072635e+2,
1.20166555e+0,2.228314e+2,2.689412e+2,2.3087913e+2,
1.1858541e+0,2.2479668e+2,2.692533e+2,2.3279011e+2,
1.17004275e+0,2.2832042e+2,2.6765344e+2,2.362766e+2,
1.1542313e+0,2.3307766e+2,2.642945e+2,2.4100567e+2,
1.13841996e+0,2.3862557e+2,2.5949708e+2,2.4652603e+2,
1.12260856e+0,2.4444553e+2,2.5371903e+2,2.52311e+2,
1.1067972e+0,2.4999249e+2,2.4751158e+2,2.5780866e+2,
1.09098576e+0,2.54747e+2,2.4146691e+2,2.624945e+2,
1.0751744e+0,2.5826472e+2,2.3616159e+2,2.6592135e+2,
1.05936304e+0,2.6021868e+2,2.3210192e+2,2.6776206e+2,
1.0435517e+0,2.6043108e+2,2.2967532e+2,2.678406e+2,
1.02774024e+0,2.5888997e+2,2.2911368e+2,2.6614907e+2,
1.0119288e+0,2.557509e+2,2.3047103e+2,2.6284838e+2,
9.961175e-1,2.513222e+2,2.3361836e+2,2.5825325e+2,
9.803061e-1,2.460359e+2,2.3825586e+2,2.5280187e+2,
9.644947e-1,2.4040656e+2,2.4394128e+2,2.4701473e+2,
9.486833e-1,2.3498338e+2,2.5013205e+2,2.4144563e+2,
9.3287194e-1,2.3029558e+2,2.5623697e+2,2.3662682e+2,
9.170605e-1,2.268018e+2,2.6167175e+2,2.3301807e+2,
9.012491e-1,2.2484693e+2,2.6591724e+2,2.3096345e+2,
8.854377e-1,2.2462891e+2,2.6856852e+2,2.3065856e+2,
8.6962634e-1,2.2618009e+2,2.69373e+2,2.3213191e+2,
8.5381496e-1,2.2936392e+2,2.6825443e+2,2.3524259e+2,
8.380036e-1,2.3388803e+2,2.6532e+2,2.396934e+2,
8.221922e-1,2.3933199e+2,2.6084995e+2,2.4505964e+2,
8.063808e-1,2.4518725e+2,2.5527102e+2,2.5082928e+2,
7.905694e-1,2.5090566e+2,2.4911553e+2,2.5645185e+2,
7.7475804e-1,2.559516e+2,2.4297087e+2,2.6139092e+2,
7.5894666e-1,2.5985312e+2,2.3742339e+2,2.6517522e+2,
7.431353e-1,2.6224688e+2,2.3300253e+2,2.6744348e+2,
7.273239e-1,2.6291323e+2,2.3013039e+2,2.6797894e+2,
7.1151245e-1,2.6179698e+2,2.2908135e+2,2.6673013e+2,
6.9570106e-1,2.5901315e+2,2.2995596e+2,2.6381573e+2,
6.798897e-1,2.5483623e+2,2.3267123e+2,2.5951353e+2,
6.640783e-1,2.4967407e+2,2.3696847e+2,2.542338e+2,
6.482669e-1,2.4402927e+2,2.4243787e+2,2.4848044e+2,
6.324555e-1,2.3845209e+2,2.4855646e+2,2.4280365e+2,
6.1664414e-1,2.3348677e+2,2.5473902e+2,2.3774634e+2,
6.0083276e-1,2.2961862e+2,2.603953e+2,2.3379114e+2,
5.850214e-1,2.2722827e+2,2.6498553e+2,2.3131526e+2,
5.6921e-1,2.2655539e+2,2.6807192e+2,2.3055454e+2,
5.533986e-1,2.2767581e+2,2.6936045e+2,2.3158106e+2,
5.375872e-1,2.3049423e+2,2.6872858e+2,2.3429641e+2,
5.2177584e-1,2.3475324e+2,2.6623708e+2,2.384412e+2,
5.059644e-1,2.4005784e+2,2.62124e+2,2.4361974e+2,
4.9015304e-1,2.4591301e+2,2.5678185e+2,2.4933791e+2,
4.7434166e-1,2.5177076e+2,2.5072038e+2,2.5505015e+2,
4.5853025e-1,2.5708246e+2,2.4451773e+2,2.6021156e+2,
4.4271886e-1,2.6135093e+2,2.3876563e+2,2.6432958e+2,
4.2690748e-1,2.6417813e+2,2.340128e+2,2.670112e+2,
4.110961e-1,2.6530313e+2,2.3071288e+2,2.6800027e+2,
3.952847e-1,2.646271e+2,2.2918095e+2,2.67202e+2,
3.7947333e-1,2.6222315e+2,2.2956361e+2,2.6469213e+2,
3.6366194e-1,2.5832942e+2,2.3182487e+2,2.6070982e+2,
3.4785053e-1,2.533267e+2,2.3574942e+2,2.5563473e+2,
3.3203915e-1,2.4770235e+2,2.409631e+2,2.4995123e+2,
3.1622776e-1,2.4200404e+2,2.4696855e+2,2.4420223e+2,
3.0041638e-1,2.3678815e+2,2.5319248e+2,2.3893803e+2,
2.84605e-1,2.3256382e+2,2.590401e+2,2.3466112e+2,
2.687936e-1,2.2974582e+2,2.6395175e+2,2.3177944e+2,
2.529822e-1,2.2861472e+2,2.6745886e+2,2.3056759e+2,
2.3717083e-1,2.2929014e+2,2.6922712e+2,2.3114078e+2,
2.2135943e-1,2.3171942e+2,2.690881e+2,2.334438e+2,
2.0554805e-1,2.356824e+2,2.6705566e+2,2.3725657e+2,
1.8973666e-1,2.408125e+2,2.63324e+2,2.4221507e+2,
1.7392527e-1,2.4663147e+2,2.5824958e+2,2.478461e+2,
1.5811388e-1,2.52595e+2,2.523166e+2,2.536124e+2,
1.423025e-1,2.5814456e+2,2.4609123e+2,2.5896382e+2,
1.264911e-1,2.6276055e+2,2.4016751e+2,2.6338986e+2,
1.10679716e-1,2.6601195e+2,2.3511069e+2,2.6646805e+2,
9.486833e-2,2.675975e+2,2.3140344e+2,2.6790443e+2,
7.905694e-2,2.673746e+2,2.2939983e+2,2.6756158e+2,
6.3245547e-2,2.6537317e+2,2.2929144e+2,2.6547185e+2,
4.7434166e-2,2.617929e+2,2.3108916e+2,2.6183414e+2,
3.162277e-2,2.5698468e+2,2.3462187e+2,2.5699532e+2,
1.5811387e-2,2.5141713e+2,2.3955281e+2,2.5141713e+2,
